id,expected
2468,normal
2469,normal
2470,normal
2471,normal
2472,normal
2473,normal
2474,normal
2475,normal
2476,normal
2477,normal
2478,normal
2479,normal
2480,normal
2481,normal
2482,normal
2483,normal
2484,normal
2485,normal
2486,normal
2487,normal
2488,normal
2489,normal
2490,normal
2491,normal
2492,normal
2493,normal
2494,normal
2495,normal
2496,normal
2497,abnormal
2498,normal
2499,normal
2500,normal
2501,normal
2502,normal
2503,normal
2504,normal
2505,normal
2506,normal
2507,normal
2508,normal
2509,normal
2510,normal
2511,normal
2512,normal
2513,normal
2514,normal
2515,normal
2516,normal
2517,normal
2518,normal
2519,normal
2520,normal
2521,normal
2522,normal
2523,normal
2524,normal
2525,normal
2526,normal
2527,normal
2528,normal
2529,normal
2530,normal
2531,abnormal
2532,normal
2533,normal
2534,normal
2535,normal
2536,normal
2537,normal
2538,normal
2539,normal
2540,normal
2541,normal
2542,normal
2543,normal
2544,normal
2545,normal
2546,normal
2547,normal
2548,normal
2549,normal
2550,normal
2551,normal
2552,normal
2553,normal
2554,normal
2555,normal
2556,abnormal
2557,normal
2558,normal
2559,normal
2560,normal
2561,normal
2562,normal
2563,normal
2564,normal
2565,normal
2566,normal
2567,normal
2568,normal
2569,normal
2570,normal
2571,normal
2572,normal
2573,normal
2574,normal
2575,normal
2576,normal
2577,normal
2578,abnormal
2579,normal
2580,abnormal
2581,normal
2582,normal
2583,normal
2584,normal
2585,normal
2586,normal
2587,normal
2588,normal
2589,normal
2590,normal
2591,normal
2592,normal
2593,normal
2594,normal
2595,normal
2596,normal
2597,normal
2598,normal
2599,normal
2600,normal
2601,normal
2602,normal
2603,normal
2604,normal
2605,normal
2606,normal
2607,normal
2608,normal
2609,normal
2610,normal
2611,normal
2612,normal
2613,normal
2614,normal
2615,abnormal
2616,abnormal
2617,normal
2618,normal
2619,normal
2620,normal
2621,normal
2622,normal
2623,normal
2624,normal
2625,normal
2626,normal
2627,abnormal
2628,normal
2629,normal
2630,normal
2631,normal
2632,normal
2633,normal
2634,normal
2635,normal
2636,normal
2637,normal
2638,abnormal
2639,normal
2640,normal
2641,normal
2642,normal
2643,normal
2644,normal
2645,normal
2646,normal
2647,normal
2648,normal
2649,normal
2650,normal
2651,normal
2652,normal
2653,normal
2654,normal
2655,normal
2656,normal
2657,normal
2658,normal
2659,normal
2660,normal
2661,normal
2662,normal
2663,normal
2664,normal
2665,normal
2666,normal
2667,normal
2668,normal
2669,normal
2670,normal
2671,normal
2672,normal
2673,normal
2674,normal
2675,normal
2676,normal
2677,normal
2678,normal
2679,normal
2680,normal
2681,normal
2682,normal
2683,normal
2684,normal
2685,normal
2686,normal
2687,normal
2688,normal
2689,normal
2690,normal
2691,normal
2692,normal
2693,normal
2694,normal
2695,normal
2696,normal
2697,normal
2698,normal
2699,normal
2700,normal
2701,normal
2702,normal
2703,normal
2704,normal
2705,normal
2706,normal
2707,normal
2708,normal
2709,normal
2710,normal
2711,normal
2712,normal
2713,normal
2714,normal
2715,normal
2716,normal
2717,normal
2718,normal
2719,normal
2720,normal
2721,normal
2722,normal
2723,normal
2724,normal
2725,normal
2726,normal
2727,normal
2728,normal
2729,normal
2730,normal
2731,normal
2732,normal
2733,normal
2734,normal
2735,normal
2736,normal
2737,abnormal
2738,normal
2739,normal
2740,normal
2741,normal
2742,normal
2743,normal
2744,normal
2745,normal
2746,normal
2747,normal
2748,normal
2749,normal
2750,normal
2751,abnormal
2752,normal
2753,normal
2754,normal
2755,normal
2756,normal
2757,normal
2758,normal
2759,normal
2760,normal
2761,normal
2762,normal
2763,normal
2764,normal
2765,normal
2766,normal
2767,normal
2768,normal
2769,normal
2770,normal
2771,normal
2772,normal
2773,normal
2774,abnormal
2775,normal
2776,normal
2777,normal
2778,normal
2779,normal
2780,normal
2781,abnormal
2782,normal
2783,normal
2784,abnormal
2785,normal
2786,normal
2787,normal
2788,normal
2789,normal
2790,normal
2791,normal
2792,normal
2793,normal
2794,normal
2795,normal
2796,normal
2797,normal
2798,normal
2799,normal
2800,normal
2801,normal
2802,normal
2803,normal
2804,normal
2805,normal
2806,normal
2807,normal
2808,normal
2809,normal
2810,normal
2811,normal
2812,normal
2813,normal
2814,normal
2815,normal
2816,normal
2817,normal
2818,normal
2819,normal
2820,normal
2821,normal
2822,normal
2823,normal
2824,normal
2825,normal
2826,normal
2827,normal
2828,normal
2829,normal
2830,abnormal
2831,normal
2832,normal
2833,normal
2834,normal
2835,normal
2836,normal
2837,normal
2838,normal
2839,normal
2840,normal
2841,normal
2842,normal
2843,normal
2844,normal
2845,normal
2846,normal
2847,normal
2848,normal
2849,normal
2850,normal
2851,normal
2852,normal
2853,normal
2854,normal
2855,normal
2856,normal
2857,normal
2858,normal
2859,normal
2860,normal
2861,normal
2862,normal
2863,normal
2864,normal
2865,normal
2866,normal
2867,normal
2868,normal
2869,normal
2870,normal
2871,normal
2872,normal
2873,normal
2874,normal
2875,normal
2876,normal
2877,normal
2878,abnormal
2879,normal
2880,normal
2881,normal
2882,normal
2883,normal
2884,normal
2885,normal
2886,normal
2887,normal
2888,normal
2889,normal
2890,normal
2891,normal
2892,normal
2893,normal
2894,normal
2895,normal
2896,normal
2897,normal
2898,normal
2899,normal
2900,normal
2901,normal
2902,normal
2903,normal
2904,normal
2905,normal
2906,normal
2907,normal
2908,abnormal
2909,normal
2910,abnormal
2911,normal
2912,normal
2913,normal
2914,normal
2915,normal
2916,normal
2917,normal
2918,normal
2919,normal
2920,normal
2921,normal
2922,normal
2923,normal
2924,normal
2925,normal
2926,normal
2927,normal
2928,normal
2929,normal
2930,normal
2931,normal
2932,normal
2933,normal
2934,normal
2935,normal
2936,normal
2937,normal
2938,normal
2939,normal
2940,abnormal
2941,normal
2942,normal
2943,normal
2944,normal
2945,normal
2946,normal
2947,normal
2948,normal
2949,normal
2950,normal
2951,normal
2952,normal
2953,normal
2954,normal
2955,normal
2956,normal
2957,normal
2958,normal
2959,normal
2960,normal
2961,normal
2962,normal
2963,normal
2964,normal
2965,normal
2966,normal
2967,normal
2968,normal
2969,normal
2970,normal
2971,normal
2972,normal
2973,normal
2974,normal
2975,normal
2976,normal
2977,normal
2978,normal
2979,normal
2980,normal
2981,normal
2982,normal
2983,normal
2984,normal
2985,normal
2986,normal
2987,normal
2988,normal
2989,normal
2990,normal
2991,normal
2992,normal
2993,normal
2994,normal
2995,normal
2996,normal
2997,normal
2998,normal
2999,normal
3000,abnormal
3001,normal
3002,normal
3003,normal
3004,normal
3005,normal
3006,normal
3007,normal
3008,normal
3009,normal
3010,normal
3011,normal
3012,normal
3013,normal
3014,normal
3015,normal
3016,normal
3017,normal
3018,normal
3019,normal
3020,normal
3021,normal
3022,normal
3023,normal
3024,normal
3025,normal
3026,normal
3027,normal
3028,normal
3029,normal
3030,normal
3031,normal
3032,normal
3033,normal
3034,normal
3035,normal
3036,normal
3037,normal
3038,normal
3039,normal
3040,normal
3041,normal
3042,normal
3043,normal
3044,normal
3045,normal
3046,normal
3047,normal
3048,normal
3049,normal
3050,normal
3051,normal
3052,normal
3053,normal
3054,normal
3055,normal
3056,normal
3057,normal
3058,normal
3059,normal
3060,normal
3061,normal
3062,normal
3063,normal
3064,normal
3065,normal
3066,normal
3067,normal
3068,normal
3069,normal
3070,normal
3071,normal
3072,normal
3073,normal
3074,normal
3075,normal
3076,normal
3077,normal
3078,normal
3079,normal
3080,normal
3081,normal
3082,normal
3083,normal
3084,normal
3085,normal
3086,normal
3087,normal
3088,normal
3089,normal
3090,normal
3091,normal
3092,normal
3093,normal
3094,normal
3095,normal
3096,normal
3097,normal
3098,normal
3099,normal
3100,normal
3101,normal
3102,normal
3103,normal
3104,normal
3105,normal
3106,normal
3107,normal
3108,normal
3109,normal
3110,normal
3111,normal
3112,normal
3113,normal
3114,normal
3115,normal
3116,normal
3117,normal
3118,normal
3119,normal
3120,normal
3121,normal
3122,normal
3123,normal
3124,normal
3125,normal
3126,normal
3127,normal
3128,normal
3129,normal
3130,normal
3131,normal
3132,normal
3133,normal
3134,normal
3135,normal
3136,normal
3137,normal
3138,normal
3139,normal
3140,normal
3141,normal
3142,normal
3143,normal
3144,normal
3145,normal
3146,normal
3147,normal
3148,normal
3149,normal
3150,normal
3151,normal
3152,normal
3153,normal
3154,normal
3155,normal
3156,normal
3157,normal
3158,normal
3159,normal
3160,normal
3161,normal
3162,normal
3163,normal
3164,normal
3165,normal
3166,normal
3167,normal
3168,normal
3169,normal
3170,normal
3171,normal
3172,normal
3173,normal
3174,normal
3175,normal
3176,normal
3177,normal
3178,normal
3179,normal
3180,normal
3181,normal
3182,normal
3183,normal
3184,normal
3185,normal
3186,normal
3187,normal
3188,normal
3189,normal
3190,normal
3191,normal
3192,normal
3193,normal
3194,normal
3195,normal
3196,normal
3197,normal
3198,normal
3199,normal
3200,normal
3201,normal
3202,normal
3203,normal
3204,normal
3205,normal
3206,normal
3207,normal
3208,normal
3209,normal
3210,normal
3211,normal
3212,normal
3213,normal
3214,normal
3215,normal
3216,normal
3217,normal
3218,normal
3219,normal
3220,normal
3221,normal
3222,normal
3223,normal
3224,normal
3225,normal
3226,normal
3227,normal
3228,normal
3229,normal
3230,normal
3231,normal
3232,normal
3233,normal
3234,normal
3235,normal
3236,normal
3237,normal
3238,normal
3239,normal
3240,normal
3241,normal
3242,normal
3243,normal
3244,normal
3245,normal
3246,normal
3247,normal
3248,normal
3249,normal
3250,normal
3251,normal
3252,normal
3253,normal
3254,normal
3255,normal
3256,normal
3257,normal
3258,normal
3259,normal
3260,normal
3261,normal
3262,normal
3263,normal
3264,normal
3265,normal
3266,normal
3267,normal
3268,normal
3269,normal
3270,normal
3271,normal
3272,normal
3273,normal
3274,normal
3275,normal
3276,normal
3277,normal
3278,normal
3279,normal
3280,normal
3281,normal
3282,normal
3283,normal
3284,normal
3285,normal
3286,abnormal
3287,normal
3288,normal
3289,normal
3290,normal
3291,normal
3292,normal
3293,normal
3294,normal
3295,normal
3296,normal
3297,normal
3298,normal
3299,normal
3300,normal
3301,normal
3302,normal
3303,normal
3304,normal
3305,normal
3306,normal
3307,normal
3308,normal
3309,normal
3310,normal
3311,normal
3312,normal
3313,normal
3314,normal
3315,normal
3316,normal
3317,normal
3318,normal
3319,normal
3320,normal
3321,normal
3322,normal
3323,abnormal
3324,normal
3325,normal
3326,normal
3327,normal
3328,normal
3329,normal
3330,normal
3331,normal
3332,normal
3333,normal
3334,normal
3335,normal
3336,normal
3337,normal
3338,normal
3339,normal
3340,normal
3341,normal
3342,normal
3343,normal
3344,normal
3345,normal
3346,normal
3347,normal
3348,normal
3349,normal
3350,normal
3351,normal
3352,normal
3353,normal
3354,normal
3355,normal
3356,normal
3357,normal
3358,normal
3359,normal
3360,normal
3361,normal
3362,normal
3363,normal
3364,normal
3365,normal
3366,normal
3367,normal
3368,normal
3369,normal
3370,normal
3371,normal
3372,normal
3373,normal
3374,normal
3375,normal
3376,normal
3377,normal
3378,normal
3379,normal
3380,normal
3381,normal
3382,normal
3383,normal
3384,normal
3385,normal
3386,normal
3387,normal
3388,normal
3389,normal
3390,normal
3391,normal
3392,normal
3393,normal
3394,normal
3395,abnormal
3396,normal
3397,normal
3398,normal
3399,normal
3400,normal
3401,normal
3402,normal
3403,normal
3404,normal
3405,normal
3406,normal
3407,normal
3408,normal
3409,normal
3410,normal
3411,normal
3412,normal
3413,normal
3414,normal
3415,normal
3416,normal
3417,normal
3418,normal
3419,normal
3420,normal
3421,normal
3422,normal
3423,normal
3424,abnormal
3425,normal
3426,normal
3427,normal
3428,normal
3429,normal
3430,normal
3431,normal
3432,normal
3433,normal
3434,normal
3435,normal
3436,normal
3437,normal
3438,normal
3439,normal
3440,normal
3441,normal
3442,normal
3443,normal
3444,normal
3445,normal
3446,normal
3447,normal
3448,abnormal
3449,normal
3450,normal
3451,normal
3452,normal
3453,normal
3454,normal
3455,normal
3456,normal
3457,normal
3458,normal
3459,normal
3460,normal
3461,normal
3462,normal
3463,normal
3464,normal
3465,normal
3466,normal
3467,normal
3468,normal
3469,normal
3470,normal
3471,normal
3472,abnormal
3473,normal
3474,normal
3475,normal
3476,normal
3477,normal
3478,normal
3479,normal
3480,normal
3481,normal
3482,normal
3483,normal
3484,normal
3485,normal
3486,normal
3487,normal
3488,normal
3489,normal
3490,normal
3491,normal
3492,normal
3493,normal
3494,abnormal
3495,normal
3496,normal
3497,normal
3498,normal
3499,normal
3500,normal
3501,normal
3502,normal
3503,normal
3504,normal
3505,normal
3506,normal
3507,normal
3508,normal
3509,abnormal
3510,normal
3511,normal
3512,normal
3513,normal
3514,normal
3515,normal
3516,normal
3517,normal
3518,normal
3519,normal
3520,normal
3521,normal
3522,normal
3523,normal
3524,normal
3525,normal
3526,normal
3527,normal
3528,normal
3529,normal
3530,normal
3531,normal
3532,normal
3533,normal
3534,normal
3535,normal
3536,normal
3537,normal
3538,normal
3539,normal
3540,normal
3541,normal
3542,normal
3543,normal
3544,normal
3545,normal
3546,normal
3547,normal
3548,normal
3549,normal
3550,normal
3551,normal
3552,normal
3553,normal
3554,normal
3555,normal
3556,normal
3557,normal
3558,normal
3559,normal
3560,normal
3561,normal
3562,normal
3563,normal
3564,normal
3565,normal
3566,normal
3567,normal
3568,normal
3569,normal
3570,normal
3571,normal
3572,normal
3573,normal
3574,normal
3575,normal
3576,normal
3577,normal
3578,normal
3579,normal
3580,normal
3581,normal
3582,normal
3583,normal
3584,normal
3585,normal
3586,normal
3587,normal
3588,normal
3589,normal
3590,normal
3591,normal
3592,normal
3593,normal
3594,normal
3595,normal
3596,normal
3597,normal
3598,normal
3599,normal
3600,normal
3601,normal
3602,normal
3603,normal
3604,normal
3605,normal
3606,normal
3607,normal
3608,normal
3609,normal
3610,normal
3611,normal
3612,normal
3613,normal
3614,normal
3615,normal
3616,normal
3617,normal
3618,normal
3619,normal
3620,normal
3621,normal
3622,normal
3623,normal
3624,normal
3625,normal
3626,normal
3627,normal
3628,normal
3629,normal
3630,abnormal
3631,normal
3632,normal
3633,normal
3634,normal
3635,normal
3636,normal
3637,normal
3638,normal
3639,normal
3640,normal
3641,normal
3642,normal
3643,normal
3644,normal
3645,normal
3646,normal
3647,normal
3648,normal
3649,normal
3650,normal
3651,normal
3652,normal
3653,normal
3654,normal
3655,normal
3656,normal
3657,normal
3658,normal
3659,normal
3660,normal
3661,normal
3662,normal
3663,normal
3664,normal
3665,normal
3666,normal
3667,normal
3668,normal
3669,normal
3670,normal
3671,normal
3672,normal
3673,abnormal
3674,normal
3675,normal
3676,normal
3677,normal
3678,normal
3679,abnormal
3680,normal
3681,normal
3682,normal
3683,normal
3684,normal
3685,normal
3686,normal
3687,normal
3688,normal
3689,normal
3690,normal
3691,normal
3692,normal
3693,normal
3694,normal
3695,normal
3696,normal
3697,normal
3698,normal
3699,normal
3700,normal
3701,normal
3702,normal
3703,normal
3704,normal
3705,normal
3706,normal
3707,normal
3708,normal
3709,normal
3710,normal
3711,normal
3712,abnormal
3713,normal
3714,normal
3715,normal
3716,normal
3717,normal
3718,normal
3719,normal
3720,abnormal
3721,normal
3722,abnormal
3723,normal
3724,normal
3725,normal
3726,normal
3727,normal
3728,normal
3729,normal
3730,normal
3731,normal
3732,normal
3733,normal
3734,normal
3735,normal
3736,normal
3737,normal
3738,normal
3739,normal
3740,normal
3741,normal
3742,normal
3743,normal
3744,normal
3745,normal
3746,normal
3747,normal
3748,normal
3749,normal
3750,normal
3751,normal
3752,normal
3753,normal
3754,normal
3755,normal
3756,normal
3757,abnormal
3758,normal
3759,normal
3760,normal
3761,normal
3762,normal
3763,normal
3764,normal
3765,normal
3766,normal
3767,normal
3768,normal
3769,normal
3770,normal
3771,normal
3772,normal
3773,normal
3774,normal
3775,normal
3776,normal
3777,normal
3778,normal
3779,normal
3780,normal
3781,normal
3782,normal
3783,normal
3784,normal
3785,normal
3786,normal
3787,normal
3788,normal
3789,normal
3790,normal
3791,normal
3792,normal
3793,normal
3794,normal
3795,normal
3796,normal
3797,normal
3798,normal
3799,normal
3800,normal
3801,normal
3802,normal
3803,normal
3804,normal
3805,normal
3806,normal
3807,normal
3808,normal
3809,abnormal
3810,normal
3811,normal
3812,normal
3813,normal
3814,normal
3815,normal
3816,normal
3817,normal
3818,normal
3819,normal
3820,normal
